43	1	AW00000043	S	9E449D3E-5D79-4F65-A4F1-10DD3B0E0766	2004-10-13 11:15:07.263
44	5	AW00000044	S	FB4B073C-6B38-4233-83FE-4236558F4754	2004-10-13 11:15:07.263
45	5	AW00000045	S	B50043ED-C66B-4130-BEBC-07D413043991	2004-10-13 11:15:07.263
46	6	AW00000046	S	21849ECF-88C2-4574-89D5-397B84DF1D0F	2004-10-13 11:15:07.263
47	6	AW00000047	S	0D9ABE85-D952-432D-831A-8BEB7F4E49D0	2004-10-13 11:15:07.263
48	6	AW00000048	S	E656589A-198F-454F-B02F-9CE324457BDF	2004-10-13 11:15:07.263
49	7	AW00000049	S	F3DFA401-85C6-4118-B5C5-6554310A1192	2004-10-13 11:15:07.263
50	8	AW00000050	S	0A3E846A-2DCC-4B6E-8AB3-968B5AB859F4	2004-10-13 11:15:07.263
51	9	AW00000051	S	E4C69E3E-BE4B-4DCD-B2F0-1237B391BC44	2004-10-13 11:15:07.263
52	10	AW00000052	S	8FB34B30-B19D-4AEC-B02E-F1BE942800E5	2004-10-13 11:15:07.263
53	2	AW00000053	S	81D3B740-DCF1-4F23-A5E3-D81353280016	2004-10-13 11:15:07.263
54	2	AW00000054	S	123B3EBF-4EB0-442A-8482-A4E001CCCF89	2004-10-13 11:15:07.263
55	1	AW00000055	S	F5D3997B-AD06-46A0-94AF-A4460F4BE471	2004-10-13 11:15:07.263
56	1	AW00000056	S	570B1682-9BB1-4359-984D-8F728E3D6973	2004-10-13 11:15:07.263
57	3	AW00000057	S	7FF17923-E670-4F42-87A3-A6D1AF18EA05	2004-10-13 11:15:07.263
58	3	AW00000058	S	E324FEE8-1EE7-4B96-854E-CFDA7B0CBBC8	2004-10-13 11:15:07.263
59	4	AW00000059	S	60708606-604C-44BE-90E1-3A0925B8060E	2004-10-13 11:15:07.263
60	4	AW00000060	S	A029F31E-433B-4FA4-B442-B291D16A1B9F	2004-10-13 11:15:07.263
61	4	AW00000061	S	CCC53B43-66A6-47F6-A38E-5DD7CFAFEAA6	2004-10-13 11:15:07.263
62	5	AW00000062	S	359BB644-407D-4C24-AB98-E637AEE7C81E	2004-10-13 11:15:07.263
63	5	AW00000063	S	76E2E4C3-B1BA-4CB2-B410-A4D48BA886E5	2004-10-13 11:15:07.263
64	6	AW00000064	S	E6B6F92D-4AC6-4BC7-BF6B-2F3C67498DE7	2004-10-13 11:15:07.263
65	6	AW00000065	S	7E082443-8AF6-4BB6-A0F5-1586271D1F2C	2004-10-13 11:15:07.263
66	6	AW00000066	S	E91E0048-9A25-489B-96C1-D726DA68FB7C	2004-10-13 11:15:07.263
67	7	AW00000067	S	51CE3843-FC98-453E-8CF1-7EA145235D0F	2004-10-13 11:15:07.263
68	8	AW00000068	S	2138DEF5-80EB-4D95-B340-706BCD60ADDA	2004-10-13 11:15:07.263
69	9	AW00000069	S	64841B37-3A25-416A-A129-E9AAA2EFF4CD	2004-10-13 11:15:07.263
70	10	AW00000070	S	89E10B04-064E-4313-8203-91FA98A01B11	2004-10-13 11:15:07.263
71	2	AW00000071	S	91CC8AC7-27E5-437C-B940-DB47692754D3	2004-10-13 11:15:07.263
72	2	AW00000072	S	0DA3081D-FDC7-4005-B77D-E5AFD8C15DE6	2004-10-13 11:15:07.263
73	1	AW00000073	S	9D5C135E-BD60-46E0-B371-843391637827	2004-10-13 11:15:07.263
74	1	AW00000074	S	73485E57-076D-4B10-BB48-6043DD873582	2004-10-13 11:15:07.263
75	4	AW00000075	S	55CFED0E-1A7B-409C-9AFF-297065965870	2004-10-13 11:15:07.263
76	3	AW00000076	S	5227D299-B05E-4D6C-A1C9-DA63154869BA	2004-10-13 11:15:07.263
77	4	AW00000077	S	B3F9113C-8FCE-47E1-9F04-38A0C68917C6	2004-10-13 11:15:07.263
78	4	AW00000078	S	8C8083AB-7943-44FA-B1AD-8E3ABD5D66EE	2004-10-13 11:15:07.263
79	3	AW00000079	S	010D8AA6-CEBA-4097-9E67-3B2A9674FD5F	2004-10-13 11:15:07.263
80	5	AW00000080	S	98DCB8C4-E7C0-43E7-B429-2CB4D8A8D90D	2004-10-13 11:15:07.263
81	5	AW00000081	S	E25E3769-CADC-4DA6-9120-09C3B2205475	2004-10-13 11:15:07.263
82	6	AW00000082	S	92618ECE-2254-4852-B3B3-46ED2E0E3E1A	2004-10-13 11:15:07.263
83	6	AW00000083	S	8E01F170-64D3-4B74-82E1-D1691AE9F37C	2004-10-13 11:15:07.263
84	6	AW00000084	S	45A614CE-3137-4A12-8296-24048C18F320	2004-10-13 11:15:07.263
85	7	AW00000085	S	B44000F5-901B-4134-979D-F9A9BEA5A598	2004-10-13 11:15:07.263
86	8	AW00000086	S	2A8B2702-4644-4002-90E4-99A8ADBA5261	2004-10-13 11:15:07.263
87	9	AW00000087	S	07FB8B21-FB06-49F8-8CD5-9956273CD78A	2004-10-13 11:15:07.263
88	10	AW00000088	S	11FEDA31-15B6-4F08-9357-355371D4D928	2004-10-13 11:15:07.263
89	2	AW00000089	S	A34FE994-1098-439F-A042-EE670BF2FA33	2004-10-13 11:15:07.263
90	5	AW00000090	S	6FC7D1F9-11E6-4574-90B3-7AA6FFC1EBD9	2004-10-13 11:15:07.263
91	1	AW00000091	S	9F314FC3-9644-4412-A90A-5483F75F665B	2004-10-13 11:15:07.263
92	1	AW00000092	S	672412C3-5D5D-488B-B176-E3DAFAD05D70	2004-10-13 11:15:07.263
93	4	AW00000093	S	249B42C2-8EAE-49F1-A560-A90837748654	2004-10-13 11:15:07.263
94	4	AW00000094	S	65BE08DA-DFB7-4BC8-AA5C-FAD98B82524E	2004-10-13 11:15:07.263
95	4	AW00000095	S	EA0BC621-9466-4F04-BBFF-3B361C6F9057	2004-10-13 11:15:07.263
96	4	AW00000096	S	BAC5B4DA-00B0-4BF1-816A-1E39F676BF9B	2004-10-13 11:15:07.263
97	4	AW00000097	S	355EB5D8-6B4C-4FFF-B12B-40F89CA4E31D	2004-10-13 11:15:07.263
98	5	AW00000098	S	7D37485D-A4CF-4C08-8D3C-364DEEC7C841	2004-10-13 11:15:07.263
99	5	AW00000099	S	8583A63E-3459-44C7-8736-A92E0A7135F2	2004-10-13 11:15:07.263
100	6	AW00000100	S	E789F6DD-3159-4DDC-81A8-8571C571656E	2004-10-13 11:15:07.263
101	6	AW00000101	S	67AD4F37-2467-4438-A749-D947BEEC3A92	2004-10-13 11:15:07.263
102	6	AW00000102	S	959CF74B-1004-43F5-9AB7-4CDD482C847D	2004-10-13 11:15:07.263
103	7	AW00000103	S	22390E6F-AC5F-4DED-8EE5-91C1302C7FA2	2004-10-13 11:15:07.263
104	8	AW00000104	S	FFBE0510-53BE-46D9-9406-63AFEE95DE3A	2004-10-13 11:15:07.263
105	9	AW00000105	S	F9387EA3-EF35-49B2-B535-E02368D2C0FD	2004-10-13 11:15:07.263
106	10	AW00000106	S	AAFBF7D5-8759-4962-9DEB-77C6E22875F4	2004-10-13 11:15:07.263
107	2	AW00000107	S	9522CA57-0246-496A-AE49-D9821CD67817	2004-10-13 11:15:07.263
108	2	AW00000108	S	D1E756E0-A0D1-43D6-A7CB-AC5C5EF404E7	2004-10-13 11:15:07.263
109	1	AW00000109	S	7585790B-6034-4520-A383-9FA1E8B3E76E	2004-10-13 11:15:07.263
110	1	AW00000110	S	82C2F3F0-63B8-46CC-AEDC-3A856956EF04	2004-10-13 11:15:07.263
111	3	AW00000111	S	0122151A-9140-4663-A3EB-A442D88BC1BB	2004-10-13 11:15:07.263
112	4	AW00000112	S	5035E4D6-3758-4FA6-A462-2E2ECF52E6F0	2004-10-13 11:15:07.263
113	4	AW00000113	S	8A84966C-5D38-41CA-990F-AD107558A6B8	2004-10-13 11:15:07.263
114	4	AW00000114	S	BCC5AE61-8214-44A1-A43C-FBD65C3745AE	2004-10-13 11:15:07.263
115	1	AW00000115	S	080F7047-8396-4CEC-AB43-56CF41DE4E00	2004-10-13 11:15:07.263
116	5	AW00000116	S	061C4697-F808-4C31-823E-5E8E60EFE0AA	2004-10-13 11:15:07.263
117	5	AW00000117	S	18406109-F4AC-4F30-A96F-4E056996DE56	2004-10-13 11:15:07.263
118	6	AW00000118	S	5FEAFBD2-4A43-4641-8E94-B3059B2A882E	2004-10-13 11:15:07.263
119	6	AW00000119	S	D13245EF-8267-4CB4-87C9-C23155D33E93	2004-10-13 11:15:07.263
120	6	AW00000120	S	25863C18-4C9A-4BC9-BE0D-95F4CF67BF7D	2004-10-13 11:15:07.263
121	7	AW00000121	S	7472FF87-0FBC-4D1F-B599-D47B51B41CF0	2004-10-13 11:15:07.263
122	8	AW00000122	S	094EB96D-D265-474D-869E-D9BACE4745A7	2004-10-13 11:15:07.263
123	9	AW00000123	S	BC0A8115-7E8F-4FAA-947F-FD315C30250D	2004-10-13 11:15:07.263
124	10	AW00000124	S	2F614C31-ABAE-42D0-820B-193F0DDC811E	2004-10-13 11:15:07.263
125	2	AW00000125	S	69AF6E37-EAD1-4FBD-82F0-61CE3B35F943	2004-10-13 11:15:07.263
126	2	AW00000126	S	B03EFE01-3333-4805-9913-99323C143526	2004-10-13 11:15:07.263
127	1	AW00000127	S	EF55103F-ACC7-4BFD-89B1-20A04845E706	2004-10-13 11:15:07.263
128	1	AW00000128	S	03F73E74-8DE5-421E-B5AF-04B259268DD6	2004-10-13 11:15:07.263
129	3	AW00000129	S	E03DB34C-BF17-407D-9423-FA22DBFDD292	2004-10-13 11:15:07.263
130	4	AW00000130	S	606ECDC2-6443-4E4B-897F-32D4C17AB894	2004-10-13 11:15:07.263
131	4	AW00000131	S	ED0DF7CC-6234-4D60-8B81-315C019F5356	2004-10-13 11:15:07.263
132	3	AW00000132	S	7649E8AF-3DAB-43AA-B7DF-9776F84DFB71	2004-10-13 11:15:07.263
133	4	AW00000133	S	4F61574B-8353-42EC-825C-87896E6E16A4	2004-10-13 11:15:07.263
134	5	AW00000134	S	FD0D8467-48D9-42B8-A4E6-DABC96F58925	2004-10-13 11:15:07.263
135	5	AW00000135	S	DFFD552F-30E0-488A-AC07-83C9A7B075C7	2004-10-13 11:15:07.263
136	6	AW00000136	S	84CD4767-F142-4D9D-9033-AD3ADE34BF74	2004-10-13 11:15:07.263
137	6	AW00000137	S	D6A1AEE7-25EF-4417-AB10-65BC21661864	2004-10-13 11:15:07.263
138	6	AW00000138	S	91B9EF4B-2FA8-4936-AC71-1FA1B3624D12	2004-10-13 11:15:07.263
139	7	AW00000139	S	23A1A3E2-16F0-40AA-87D4-F4AE97D12581	2004-10-13 11:15:07.263
140	8	AW00000140	S	01CD7E33-EDD0-46A9-8505-F3E85D9F21F4	2004-10-13 11:15:07.263
141	9	AW00000141	S	E0B29CC8-066D-4F7F-98C3-0F5136BB85D9	2004-10-13 11:15:07.263
142	10	AW00000142	S	B821D13F-E9DB-4A3B-87D0-7E867A161575	2004-10-13 11:15:07.263
143	2	AW00000143	S	95E93EFE-78E9-470C-B4A7-4DD6A5D0F14B	2004-10-13 11:15:07.263
144	2	AW00000144	S	53C1A4AC-2DE2-4AB5-808F-523BE758AD29	2004-10-13 11:15:07.263
145	1	AW00000145	S	FEC5609D-042B-4480-B1BA-55F2D4107327	2004-10-13 11:15:07.263
146	1	AW00000146	S	5475E9DD-98CA-4989-B7A2-3FC929BEEA12	2004-10-13 11:15:07.263
147	3	AW00000147	S	03836A0B-7AD8-4115-8D23-6EFA0D8DEEA1	2004-10-13 11:15:07.263
148	3	AW00000148	S	79355855-A002-4393-BB6E-36F90913FA4D	2004-10-13 11:15:07.263
149	3	AW00000149	S	BAA99D94-2FC2-4A1C-8B67-2C3210EB90C3	2004-10-13 11:15:07.263
150	4	AW00000150	S	285C5DD7-75D6-460D-97BA-AA86D86637C0	2004-10-13 11:15:07.263
151	4	AW00000151	S	7F2891F7-DD88-470B-95AE-CC9A7D732B1F	2004-10-13 11:15:07.263
152	5	AW00000152	S	E07B697E-74C1-4F52-818F-32531696F7AB	2004-10-13 11:15:07.263
153	5	AW00000153	S	10C2DA66-32A2-4C63-998F-9B18CDD6E3B0	2004-10-13 11:15:07.263
154	6	AW00000154	S	4F60F75E-B20A-4056-874C-B7F3BD33BF3F	2004-10-13 11:15:07.263
155	6	AW00000155	S	3B56CD66-5DDF-430C-AB41-3FF6A1836868	2004-10-13 11:15:07.263
156	6	AW00000156	S	CFFFAAFB-98DC-4392-84F9-FB3229F35265	2004-10-13 11:15:07.263
157	7	AW00000157	S	DA4968B5-6BA0-4478-BBDC-3A00E9A1B59E	2004-10-13 11:15:07.263
158	8	AW00000158	S	C48CFB9B-45A2-4DC2-B932-BA8C2572E833	2004-10-13 11:15:07.263
159	9	AW00000159	S	EB0F31C8-C2CF-46CD-8F92-C4059190A9C6	2004-10-13 11:15:07.263
160	10	AW00000160	S	B42D510D-3AE4-4911-88CF-8D90D6BD0922	2004-10-13 11:15:07.263
161	2	AW00000161	S	5A1817B3-6C90-4C17-ADF8-B30A06F92141	2004-10-13 11:15:07.263
162	2	AW00000162	S	F4D0EE10-E276-4A3D-8D3B-E1904195F1B8	2004-10-13 11:15:07.263
163	1	AW00000163	S	989F9F3A-7CB8-4083-8CDA-291C682BE73C	2004-10-13 11:15:07.263
164	1	AW00000164	S	5A323ACA-74A2-4CA0-AA3B-E1AE299AAD08	2004-10-13 11:15:07.263
165	4	AW00000165	S	3CDBD3EA-DA78-4F9A-8EEC-8DA4C050C817	2004-10-13 11:15:07.263
166	4	AW00000166	S	F644D9DC-4CED-49E8-8587-CE859E466DFA	2004-10-13 11:15:07.263
167	4	AW00000167	S	515D4A13-4E60-4D0C-8F22-BB89A9D312AD	2004-10-13 11:15:07.263
168	4	AW00000168	S	FCE18386-F492-4D4A-A6D2-FB7EF20C57FC	2004-10-13 11:15:07.263
169	1	AW00000169	S	2D6BBC35-BC19-4CB4-A61B-46899D3A4237	2004-10-13 11:15:07.263
170	5	AW00000170	S	1F8334E8-3DDC-4530-A1D2-E0BAB826476E	2004-10-13 11:15:07.263
171	5	AW00000171	S	3C40E926-090D-4A7A-9E9D-D9222AE910C5	2004-10-13 11:15:07.263
172	6	AW00000172	S	324C671D-DD10-4EE2-857A-767917ACC2A3	2004-10-13 11:15:07.263
173	6	AW00000173	S	FDC12E98-898B-4C22-972F-F0EBFBFCB7B0	2004-10-13 11:15:07.263
174	6	AW00000174	S	9C4DDEFA-AABD-4A51-AB90-998985FB7D2F	2004-10-13 11:15:07.263
175	7	AW00000175	S	66F2342A-7CC4-4F5F-A218-8791B21A9173	2004-10-13 11:15:07.263
176	8	AW00000176	S	10219F9C-BEF1-4CAC-A435-D75342C43153	2004-10-13 11:15:07.263
177	9	AW00000177	S	6ABC1437-87FF-49FE-8B91-9EEEEB4143D4	2004-10-13 11:15:07.263
178	10	AW00000178	S	05B8FB77-FC67-4279-AEBD-4162D21B9A11	2004-10-13 11:15:07.263
179	2	AW00000179	S	F7F8B200-1294-4419-9DAC-8194231AC9B7	2004-10-13 11:15:07.263
180	3	AW00000180	S	F7CFF29E-F164-424E-B005-BF8CF317AF27	2004-10-13 11:15:07.263
181	1	AW00000181	S	3D3D4CD0-7F5D-4BD9-A589-08881095BC5A	2004-10-13 11:15:07.263
182	1	AW00000182	S	D3DA2FF4-51C0-4FCB-A936-1B910458D752	2004-10-13 11:15:07.263
183	3	AW00000183	S	B2051957-B411-44E1-BCA5-63FECB5368F2	2004-10-13 11:15:07.263
184	4	AW00000184	S	A65C523A-498D-4314-A727-D17A8B2779F6	2004-10-13 11:15:07.263
185	4	AW00000185	S	5014E91D-7B0E-495A-B429-FF915BE9D2FD	2004-10-13 11:15:07.263
186	4	AW00000186	S	48D3E26E-C051-4B24-A37F-A88F5294F25F	2004-10-13 11:15:07.263
187	4	AW00000187	S	3329CE97-BB9F-4C36-9197-A6EEE803BD94	2004-10-13 11:15:07.263
188	5	AW00000188	S	2AF36044-25F9-476C-961D-A8EFD29E2C4F	2004-10-13 11:15:07.263
189	5	AW00000189	S	3ED50D2B-A57B-4238-BB31-2F96996DB362	2004-10-13 11:15:07.263
190	6	AW00000190	S	91154406-0118-4A11-BB1B-366EDFB5C97A	2004-10-13 11:15:07.263
191	6	AW00000191	S	A2F63E12-1C66-41C2-AAC0-57D87F1861D9	2004-10-13 11:15:07.263
192	6	AW00000192	S	84401968-8977-4380-9B4E-D5149C8126C0	2004-10-13 11:15:07.263
193	7	AW00000193	S	74CB0417-1626-4586-A8C8-6F0331B08C50	2004-10-13 11:15:07.263
194	8	AW00000194	S	3941081B-24ED-44F1-8009-CD17693423A0	2004-10-13 11:15:07.263
195	9	AW00000195	S	CD4CC2C3-9FB4-4DAB-95CC-A054B1171786	2004-10-13 11:15:07.263
196	10	AW00000196	S	5F0EB2D3-4691-4F71-8E9B-A3EACFA4A1D5	2004-10-13 11:15:07.263
197	3	AW00000197	S	47B64828-BC4C-4940-AA23-92006BF0D7F1	2004-10-13 11:15:07.263
198	3	AW00000198	S	B17DE285-DF9A-487B-8773-75844A101CD0	2004-10-13 11:15:07.263
199	1	AW00000199	S	F0CD52D1-B838-451E-B015-5414AB7D9154	2004-10-13 11:15:07.263
200	1	AW00000200	S	7C96C878-A038-4B2F-825F-016C922D6407	2004-10-13 11:15:07.263
201	4	AW00000201	S	FF8EB66D-37D8-46FB-B6E2-30A1FAC37947	2004-10-13 11:15:07.263
202	4	AW00000202	S	E50D76BB-E3F7-419F-A6D2-20061538FCEA	2004-10-13 11:15:07.263
203	4	AW00000203	S	B05AAA08-ABC9-41E1-B113-65347A2EE406	2004-10-13 11:15:07.263
204	4	AW00000204	S	C807870F-FA5D-44CB-B373-47ECAC52C1D8	2004-10-13 11:15:07.263
205	4	AW00000205	S	9DB0BD27-5CE6-4F6D-8C90-A85422B86060	2004-10-13 11:15:07.263
206	5	AW00000206	S	F0B3A736-DD1D-4412-AF94-083990D01965	2004-10-13 11:15:07.263
207	5	AW00000207	S	CA07B43C-6FB2-4160-B1AC-FAAEA2A1CCF1	2004-10-13 11:15:07.263
208	6	AW00000208	S	6005E7A8-0101-4BE2-B8C1-F4AD936E496F	2004-10-13 11:15:07.263
209	6	AW00000209	S	E5A50573-0D83-4200-A80C-9F690AF69FCC	2004-10-13 11:15:07.263
210	6	AW00000210	S	FF748558-EA94-4C67-A764-D1480B0F8548	2004-10-13 11:15:07.263
211	7	AW00000211	S	98158631-9D58-4222-BCBD-CB0B90CBCE17	2004-10-13 11:15:07.263
212	8	AW00000212	S	4DB27C1B-60CE-4060-B84D-2F83F7A04C4A	2004-10-13 11:15:07.263
213	9	AW00000213	S	374EACA4-B406-4D8E-B122-184EFC4122FA	2004-10-13 11:15:07.263
214	10	AW00000214	S	402E4D5F-27C3-4197-87E8-32AA42E41BB6	2004-10-13 11:15:07.263
215	2	AW00000215	S	3C8FDA7C-6E91-4779-A45E-234774092C78	2004-10-13 11:15:07.263
216	2	AW00000216	S	4F58A074-EA37-49F8-B0C1-FDC3E0A08677	2004-10-13 11:15:07.263
217	1	AW00000217	S	5CFC3A75-DDC6-4C65-B4C3-15BF96C92983	2004-10-13 11:15:07.263
218	1	AW00000218	S	3C098480-0D9B-409C-8156-C7610415AC5B	2004-10-13 11:15:07.263
219	3	AW00000219	S	D39CCCE3-C4A6-441D-8A3C-96507627746D	2004-10-13 11:15:07.263
220	3	AW00000220	S	81305A48-9F6E-4415-B7AA-488BA04A8F7E	2004-10-13 11:15:07.263
221	4	AW00000221	S	98EA497E-45D0-4C54-821A-4FDD9A751095	2004-10-13 11:15:07.263
222	3	AW00000222	S	3DB84B19-4063-4EC2-B1B4-317DEE133A25	2004-10-13 11:15:07.263
223	3	AW00000223	S	994837FE-10A8-47DF-B7B8-86C4E6932FD0	2004-10-13 11:15:07.263
224	5	AW00000224	S	8B943679-47D7-48F4-BBB9-1020A2F634CD	2004-10-13 11:15:07.263
225	5	AW00000225	S	AD085784-02A0-4A02-B79C-446A9F8F7EBF	2004-10-13 11:15:07.263
226	6	AW00000226	S	CF860E9B-816A-406E-A64A-7965772D5487	2004-10-13 11:15:07.263
227	6	AW00000227	S	1FFA0236-84EE-415A-BE61-94CE863715EA	2004-10-13 11:15:07.263
228	6	AW00000228	S	C751DD7E-51D9-4D2D-AEED-C818EEE56CEB	2004-10-13 11:15:07.263
229	7	AW00000229	S	25B9F9FC-40B0-463F-B6B9-B345E7B46874	2004-10-13 11:15:07.263
230	8	AW00000230	S	6AC62AD2-FF1F-4151-B2A2-969847A7BAF1	2004-10-13 11:15:07.263
231	9	AW00000231	S	0AC6FEF1-C8D5-46F7-8E4C-FE522A0E4917	2004-10-13 11:15:07.263
232	10	AW00000232	S	AA451BD5-FFC2-436C-A295-81B350A5B899	2004-10-13 11:15:07.263
233	2	AW00000233	S	4E10867D-98DA-4CCC-ADF2-92A3EDB6E7C1	2004-10-13 11:15:07.263
234	2	AW00000234	S	60552ADB-643C-461A-9DFD-57029760B59A	2004-10-13 11:15:07.263
235	1	AW00000235	S	A4DF6D50-5068-4FA9-B4CA-A3195EB29BB6	2004-10-13 11:15:07.263
236	1	AW00000236	S	21801FB2-6EA6-4FE5-9444-7E09E8BA907C	2004-10-13 11:15:07.263
237	3	AW00000237	S	B8F7D9D3-E498-40C2-8C7E-FB1C98C43756	2004-10-13 11:15:07.263
238	3	AW00000238	S	3ECD14CB-463C-4375-B81B-D6E60A48B83D	2004-10-13 11:15:07.263
239	4	AW00000239	S	48AA4A1E-F209-4B29-A276-113EC94AA6DD	2004-10-13 11:15:07.263
240	4	AW00000240	S	C581A495-5772-4EB1-943A-9E94E2387814	2004-10-13 11:15:07.263
241	4	AW00000241	S	FF342E5E-445C-4900-AA71-F15656A7D24D	2004-10-13 11:15:07.263
242	5	AW00000242	S	01D8CEF9-298D-49A8-AFC4-FFA9F5B6D1F0	2004-10-13 11:15:07.263
243	5	AW00000243	S	62F14FDC-02DA-47EC-A1AF-5B95E963A14B	2004-10-13 11:15:07.263
244	6	AW00000244	S	8FF82BED-93D5-4248-99E2-47F53055EC2D	2004-10-13 11:15:07.263
245	6	AW00000245	S	4A122BDD-4393-42BC-AD49-37E43A0414F6	2004-10-13 11:15:07.263
246	6	AW00000246	S	CEE9F2DF-2BE7-48B9-8E41-343ADC82F8C4	2004-10-13 11:15:07.263
247	7	AW00000247	S	0764E4DB-C9D4-4C8B-964D-F7FAD1C567FB	2004-10-13 11:15:07.263
248	8	AW00000248	S	CF89A228-A4D7-4C95-ABDC-181F2716892E	2004-10-13 11:15:07.263
249	9	AW00000249	S	C2C4F287-0FBE-436C-8FB8-0E95125DFE61	2004-10-13 11:15:07.263
250	10	AW00000250	S	CB1ED6CB-18A1-4F7C-8079-DC400B6E506F	2004-10-13 11:15:07.263
251	2	AW00000251	S	50FC67E2-4FEA-4191-A01B-E850214B3B3E	2004-10-13 11:15:07.263
252	2	AW00000252	S	3CEA9DD6-E7D0-4892-87D1-4BBA655BCC7A	2004-10-13 11:15:07.263
253	1	AW00000253	S	E09AB347-7FB1-453F-A4BD-377E68EC8C33	2004-10-13 11:15:07.263
254	1	AW00000254	S	2F89E8DD-A3C3-4ED4-A604-4B3D45DD1BEA	2004-10-13 11:15:07.263
255	4	AW00000255	S	0A21109F-02B0-4601-B4F7-2ED62C342385	2004-10-13 11:15:07.263
